name_last,name_first,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs
Bertoia,Reno,110944.0,bertr101,bertore01,bertoi001ren,1000917
Wilson,Jimmy,816504.0,wilsj107,wilsoji04,wilson024jam,nan
González,Miguel,544838.0,gonzm004,gonzami04,gonzal009mig,4049
Ray,Otto,817607.0,ray-o101,rayot01,ray---000ott,nan
Wise,Roy,124474.0,wiser102,wisero01,wise--001roy,1014156
Stanley,Neck,817118.0,stann101,stanlne01,stanle002joh,nan
Nold,Dick,119824.0,noldd101,nolddi01,nold--001ric,1009619
Harvey,Bill,819132.0,harvb101,harvebi01,harvey002bil,nan
Maguire,Jack,118150.0,maguj101,maguija01,maguir001jac,1007977
Skipworth,Kyle,543788.0,skipk001,skipwky01,skipwo001kyl,5298
Wetherby,Jeff,124122.0,wethj001,wetheje01,wether001jef,1013814
McCall,Dutch,118540.0,mccad101,mccaldu01,mccall001rob,1008357
Bogle,Warren,111154.0,boglw101,boglewa01,bogle-001war,1001125
Morgan,Adam,605388.0,morga001,morgaad01,morgan000ada,12580
McFarland,Monte,118677.0,mcfam101,mcfarmo01,mcfarl001mon,1008494
Palmer,Leon,817879.0,palml102,palmele01,palmer000leo,nan
Donovan,Jerry,113459.0,donoj101,donovje01,donova001jer,1003397
Hickman,Charlie,115893.0,hickc101,hickmch01,hickma004cha,1005773
White,Eli,642201.0,white006,whiteel04,white-000eli,19346
Abreu,Winston,275700.0,abrew001,abreuwi01,abreu-001win,582
García,Anderson,457483.0,garca002,garcian01,garcia001and,3377
Pauxtis,Si,120312.0,pauxs101,pauxtsi01,pauxti001sim,1010084
Wilkerson,Stevie,592859.0,wilks001,wilkest01,wilker002ste,16041
Knight,George,117193.0,knigg101,knighge01,knight002geo,1007038
Hunter,Brian,116327.0,huntb001,huntebr01,hunter003bri,1006197
Sands,Charlie,121680.0,sandc101,sandsch01,sands-001cha,1011427
Heitmuller,Heinie,115721.0,heith101,heitmhe01,heitmu001wil,1005607
Wilson,Charlie,124381.0,wilsc101,wilsoch02,wilson006cha,1014067
Schultz,Paxton,687606.0,schup002,schulpa01,schult000pax,nan
Farrell,,114029.0,farrb101,farrebi01,farrel001bil,1003940
Maddox,Jerry,118118.0,maddj101,maddoje01,maddox002jer,1007949
Alou,Matty,110188.0,aloum101,alouma01,alou--001mat,1000179
Hall,Mel,115348.0,hallm001,hallme01,hall--001mel,1005259
Cortés,Néstor,641482.0,cortn001,cortene01,cortes000nes,17874
Atkins,Abe,820652.0,atkia102,atkinab01,atkins000abe,nan
Brown,Dee,150202.0,browd002,brownde02,brown-003der,593
Miller,Ronny,119116.0,millr111,millero02,miller001ron,1008930
Polivka,Ken,120652.0,polik101,polivke01,polivk001ken,1010421
Merchant,Andy,118966.0,merca101,merchan01,mercha001jam,1008779
Reilly,Charlie,121035.0,reilc102,reillch02,reilly003cha,1010800
Hemp,Ducky,115738.0,hempd101,hempdu01,hemp--001duc,1005622
Bliss,Elmer,111102.0,blise101,blissel01,bliss-001elm,1001074
Minor,Mike,501985.0,minom001,minormi01,minor-001mik,10021
Medina,Lázaro,818192.0,medil101,medinla01,medina001laz,nan
Ragland,Herlen,817642.0,raglh101,raglahe01,raglan000her,nan
Gray,,819298.0,,gray03,gray--071---,nan
Ashby,Alan,110350.0,ashba001,ashbyal01,ashby-001ala,1000336
Blair,Bill,820488.0,blaib103,blairbi02,blair-002bil,nan
Hazelbaker,Jeremy,571757.0,hazej001,hazelje01,hazelb001jer,9399
Figgins,Chone,408210.0,figgc001,figgich01,figgin001des,1580
Mirabal,Juanelo,818126.0,miraj101,mirabju01,miraba000jua,nan
Douglas,Phil,113500.0,dougp101,douglph01,dougla001phi,1003436
McDermott,Red,118628.0,mcder101,mcderre01,mcderm001fra,1008449
Peterson,Kyle,150081.0,petek001,peterky01,peters001kyl,1010235
Rasmussen,Drew,656876.0,rasmd002,rasmudr01,rasmus000dre,25385
Belitz,Todd,277411.0,belit001,belitto01,belitz001tod,1000793
Frías,Luis,666818.0,frial001,friaslu01,frias-000lui,21997
Ritchie,Todd,121234.0,ritct001,ritchto01,ritchi001tod,253
Dahl,Jay,112990.0,dahlj102,dahlja01,dahl--001jay,1002926
Selby,Bill,121985.0,selbb001,selbybi01,selby-001wil,405
Senzel,Nick,669222.0,senzn001,senzeni01,senzel000nic,19293
Cogan,Tony,400309.0,cogat001,coganto01,cogan-001ant,1002395
Gutiérrez,Kelvin,642721.0,gutik001,gutieke01,gutier000kel,17468
Torres,Ricardo,123413.0,torrr102,torreri01,torres002ric,1013136
Decker,Joe,113188.0,deckj101,deckejo01,decker002geo,1003127
Grabowski,Johnny,115004.0,grabj101,grabojo01,grabow002joh,1004910
Valaika,Chris,453362.0,valac001,valaich01,valaik001chr,1165
Solomon,Mose,122527.0,solom101,solommo01,solomo001mor,1012269
Olsen,Kevin,407485.0,olsek001,olsenke01,olsen-001kev,533
Myers,Bert,119619.0,myerb102,myersbe01,myers-001ber,1009417
Evans,Logan,688138.0,evanl001,evanslo01,evans-000log,nan
Grant,Jim,115045.0,granj102,grantji01,grant-004jam,1004949
Stahl,Larry,122640.0,stahl101,stahlla01,stahl-001lar,1012383
Baró,Bernardo,820581.0,barob101,barobe01,baro--000ber,nan
Taylor,Billy,123162.0,taylb103,taylobi01,taylor001bil,1012856
Jennings,Alamazoo,116527.0,jenna101,jennial01,jennin001ala,1006393
Rossman,Claude,121484.0,rossc101,rossmcl01,rossma001cla,1011234
Wentz,Joey,666214.0,wentj001,wentzjo01,wentz-000joe,19962
McKnight,Jeff,118786.0,mcknj001,mcknije01,mcknig001jef,1008600
Oberkfell,Ken,119884.0,oberk001,oberkke01,oberkf001ken,1009677
Stephenson,Walter,122759.0,stepw101,stephwa01,stephe001wal,1012502
Harris,Bucky,115534.0,harrb106,harribu01,harris001sta,1005402
Farmer,Jack,114012.0,farmj101,farmeja01,farmer001flo,1003937
Coleman,Arthur,,colea101,colemar01,colema024---,nan
Manrique,Fred,118251.0,manrf001,manrifr01,manriq001fre,1008076
Browning,Cal,111608.0,browc105,brownca01,browni001cal,1001501
Reilly,Tom,121039.0,reilt101,reillto01,reilly002tho,1010806
McGrath,Kyle,657681.0,mcgrk001,mcgraky01,mcgrat000kyl,16793
Gibaut,Ian,664139.0,gibai001,gibauia01,gibaut000ian,17871
Houck,Sadie,116175.0,houcs101,houcksa01,houck-001sad,1006049
Tenney,Fred,123187.0,tennf101,tennefr01,tenney002fre,1012915
Allison,Dana,110171.0,allid001,allisda01,alliso001dan,1000167
Stone,Gene,122823.0,stong103,stonege03,stone-001eug,1012566
Clare,Denny,112312.0,clard106,clarede01,clare-001den,1002261
Perry,,817770.0,perru101,perry03,perry-043---,nan
Lovullo,Torey,117950.0,lovut001,lovulto01,lovull001sal,1007783
Lin,Che-Hsuan,521428.0,lin-c001,linch01,lin---001che,3734
Tulowitzki,Troy,453064.0,tulot001,tulowtr01,tulowi001tro,3531
Feldman,Scott,444857.0,felds001,feldmsc01,feldma001sco,6283
Delabar,Steve,447755.0,delas001,delabst01,delaba001ste,11827
Adams,George,110049.0,adamg102,adamsge01,adams-005geo,1000051
Hale,Red,819231.0,haler103,halere01,hale--000red,nan
Wood,Bob,124541.0,woodb101,woodbo01,wood--005rob,1014211
Wickersham,Dave,124231.0,wickd101,wickeda01,wicker001dav,1013917
Unser,Del,123570.0,unsed101,unserde01,unser-001del,1013286
Schmidt,Dave,121830.0,schmd001,schmida01,schmid004dav,1011580
Fajardo,Héctor,113985.0,fajah001,fajarhe01,fajard001hec,1003908
Hiller,Chuck,115948.0,hillc101,hillech01,hiller001cha,1005812
Brown,Mike,111576.0,browm003,brownmi01,brown-007mic,1001545
Vorhees,Cy,123755.0,vorhc101,vorhecy01,vorhee001hen,1013455
Lincoln,Mike,150221.0,lincm001,lincomi01,lincol001mic,1457
Malcolm,,818373.0,malcu101,malco01,malcol004---,nan
Werhas,Johnny,124093.0,werhj101,werhajo01,werhas001joh,1013785
Nance,Francis,818008.0,nanca101,nancear01,nance-000art,nan
Culberson,Leon,112920.0,culbl101,culbele01,culber001del,1002857
Estévez,Carlos,608032.0,estec001,estevca01,esteve002car,14542
Triunfel,Carlos,508892.0,triuc001,triunca01,triunf001car,193
Crawford,Forrest,112799.0,crawf101,crawffo01,crawfo001for,1002738
Elliot,Larry,113801.0,ellil101,elliola01,elliot001law,1003742
Kelly,George,116942.0,kellg101,kellyge01,kelly-003geo,1006799
Dean,Charles,819814.0,deanc102,deanch02,dean--002cha,nan
Marr,Lefty,118303.0,marrl101,marrle01,marr--001lef,1008129
Madigan,William,118122.0,madit101,madigto01,madiga001ton,1007952
Parrish,Larry,120249.0,parrl002,parrila01,parris001lar,1010020
Ring,Royce,429721.0,ringr001,ringro01,ring--001rog,4350
Voigt,Jack,123746.0,voigj001,voigtja01,voigt-001joh,1013446
Brown,James,820329.0,browj115,brownja05,brown-023jam,nan
Brantley,Mickey,111398.0,branm001,brantmi01,brantl002mic,1001360
Lunar,Fernando,150298.0,lunaf001,lunarfe01,lunar-001fer,1459
McGee,Frank,118691.0,mcgef101,mcgeefr01,mcgee-001fra,1008511
Bitker,Joe,111027.0,bitkj001,bitkejo01,bitker001jos,1000999
Coletta,Chris,112492.0,colec102,coletch01,colett001chr,1002438
Godar,John,114880.0,godaj101,godarjo01,godar-001joh,1004792
Huffman,Phil,116273.0,huffp001,huffmph01,huffma001phi,1006146
Mogridge,George,119224.0,mogrg101,mogrige01,mogrid001geo,1009029
Buford,Damon,111673.0,bufod001,buforda01,buford001dam,1001635
Penner,Ken,120383.0,pennk102,penneke01,penner001ken,1010158
Hubert,Willie,818938.0,hubew101,huberwi01,hubert001wil,nan
Dunlap,Bill,113632.0,dunlb101,dunlabi01,dunlap001wil,1003565
Johnson,Chris,453400.0,johnc003,johnsch05,johnso002chr,1191
Shoop,Ron,122183.0,shoor101,shoopro01,shoop-001ron,1011924
Jones,Jim,818678.0,,jonesji03,jones-007jim,nan
Swarmer,Matt,664161.0,swarm001,swarmma01,swarme000mat,19705
Grabowski,Al,115003.0,graba101,graboal01,grabow001alf,1004909
Ford,Wenty,114304.0,fordw102,fordwe01,ford--001per,1004226
Meinke,Frank,118918.0,meinf101,meinkfr01,meinke001fra,1008734
Fortes,Nick,663743.0,fortn001,forteni01,fortes000nic,21538
Lindsay,Shane,469834.0,linds001,lindssh01,lindsa001sha,3881
Veigel,Al,123687.0,veiga101,veigeal01,veigel001all,1013394
Griffey,Ken,115135.0,grifk002,griffke02,griffe002geo,327
Williams,Frank,816581.0,willf101,willifr03,willia010fra,nan
Brandenburg,Mark,111384.0,branm002,brandma01,brande001mar,1001350
Motz,Frank,119458.0,motzf101,motzfr01,motz--001fra,1009263
Smith,,817229.0,,smith21,smith-380---,nan
Hill,Garry,115934.0,hillg101,hillga01,hill--002gar,1005819
Poles,Ed,817716.0,polee101,polesed01,poles-000ed-,nan
Daley,Jud,113007.0,dalej101,daleyju01,daley-001jud,1002944
Frohwirth,Todd,114458.0,froht001,frohwto01,frohwi001tod,1004374
Rosso,Frank,121485.0,rossf101,rossofr01,rosso-001fra,1011235
Campana,Tony,542999.0,campt001,campato01,campan001ton,4964
Hancock,Lee,115404.0,hancl001,hancole01,hancoc001lel,1005295
Dwyer,Jim,113673.0,dwyej001,dwyerji01,dwyer-002jam,1003608
Lloyd,John Henry,818471.0,lloyj101,lloydjo99,lloyd-001pop,nan
Foran,Jim,114294.0,foraj101,foranji01,foran-001jim,1004211
Oviedo,Johan,670912.0,oviej001,oviedjo01,oviedo000joh,22487
Donohue,Pete,113455.0,donop102,donohpe01,donohu001pet,1003390
Wasdin,John,123955.0,wasdj001,wasdijo01,wasdin001joh,1768
Naymick,Mike,119672.0,naymm101,naymimi01,naymic001mic,1009471
Cowens,Al,112750.0,cowea001,cowenal01,cowens001alf,1002689
Milton,Larry,119162.0,miltl101,miltola01,milton001sam,1008969
Canavan,Jim,111950.0,canaj101,canavji01,canava001jim,1001906
Giannini,Joe,114741.0,gianj101,giannjo01,gianni001jos,1004655
Beeks,Jalen,656222.0,beekj001,beeksja02,beeks-000jal,17192
Hall,John,115345.0,hallj106,halljo01,hall--003joh,1005254
Gill,Warren,114799.0,gillw101,gillwa01,gill--001war,1004729
Lackey,Obie,818580.0,lacko101,lackeob01,lackey000obi,nan
Wilson,Fred,816513.0,wilsf104,wilsofr02,wilson003fre,nan
Pisoni,Jim,120600.0,pisoj101,pisonji01,pisoni001jam,1010370
Hayes,Buddy,819115.0,hayeb103,hayesbu01,hayes-000bud,nan
Long,Tom,117900.0,longt102,longto01,long--002tho,1007740
Jackson,George,116427.0,jackg102,jacksge01,jackso002geo,1006297
Smith,Roy,400123.0,smitr004,smithro03,smith-007wal,407
Elster,Kevin,113828.0,elstk001,elsteke01,elster001kev,1003758
Grandal,Yasmani,518735.0,grany001,grandya01,granda001yas,11368
Vieaux,Cam,664944.0,vieac001,vieauca01,vieaux000cam,19529
Hodapp,Johnny,116001.0,hodaj101,hodapjo01,hodapp001urb,1005878
Villalobos,Eli,681871.0,ville003,villael02,villal000eli,nan
Hunter,Bill,116340.0,huntb103,huntebi02,hunter002wil,1006195
Loftus,Tom,117866.0,loftt101,loftuto01,loftus002tom,1007703
Kerwin,Dan,117023.0,kerwd101,kerwida01,kerwin001dan,1006876
Clements,Jack,112393.0,clemj101,clemeja01,clemen001jac,1002338
Sunkel,Tom,122986.0,sunkt101,sunketo01,sunkel001tho,1012727
Viciedo,Dayán,493364.0,vicid001,vicieda01,vicied001day,3917
Griffin,Thomas,115147.0,grift103,griffth01,griffi006tho,1005052
Richardson,Jack,121159.0,richj103,richaja01,richar007joh,1010910
Lennon,Bob,117677.0,lennb102,lennobo01,lennon001rob,1007524
Koslo,Dave,117270.0,kosld101,kosloda01,koslo-001geo,1007118
Lucas,Easton,687922.0,lucae002,lucasea01,lucas-000eas,26058
Lejeune,Sheldon,117659.0,lejel101,lejeula01,lejeun001she,1007507
Kotchman,Casey,425773.0,kotcc001,kotchca01,kotchm001cas,1930
Lawson,Phelbert,818550.0,lawsp101,lawsoph01,lawson000phe,nan
Gregory,Pete,819275.0,,gregope01,gregor001pet,nan
Taitt,Doug,123077.0,taitd101,taittdo01,taitt-001dou,1012811
Castellani,Ryan,624418.0,castr005,castery01,castel002rya,16377
Kuhnel,Joel,669270.0,kuhnj001,kuhnejo01,kuhnel000joe,19995
Hand,Rich,115407.0,handr101,handri01,hand--001ric,1005301
Velarde,Randy,123690.0,velar001,velarra01,velard001ran,942
Crawford,Brandon,543063.0,crawb001,crawfbr01,crawfo001bra,5343
Decker,Frank,113186.0,deckf101,deckefr01,decker002fra,1003124
Brandt,Bill,111389.0,branb101,brandbi01,brandt003wil,1001345
Webster,Lenny,124024.0,websl001,webstle01,webste001leo,1013718
Wynegar,Butch,124632.0,wyneb001,wynegbu01,wynega001har,1014308
Moore,Robert,818079.0,moorr105,moorero02,moore-019rob,nan
Barclay,Curt,110556.0,barcc101,barclcu01,barcla001cur,1000534
Hauser,Joe,115617.0,hausj101,hausejo01,hauser001jos,1005502
Dozier,Hunter,641531.0,dozih001,doziehu01,dozier000hun,15117
Landis,Doc,117452.0,landd102,landido01,landis001doc,1007295
Wallace,Jack,816754.0,wallj106,wallaja03,wallac008jac,nan
Navarro,Edgar,679346.0,navae002,navared01,navarr001edg,24363
McGunnigle,Bill,118742.0,mcgub101,mcgunbi01,mcgunn001bil,1008558
Flowers,Jake,114259.0,flowj101,floweja01,flower002dar,1004175
Jackson,Mike,116437.0,jackm101,jacksmi01,jackso005mic,1006306
Schaffer,Jimmie,121762.0,schaj104,schafji01,schaff001jim,1011511
Davis,Leland,819845.0,davil102,davisle02,davis-002lel,nan
Strausborger,Ryan,595005.0,strar001,straury01,straus002rya,10937
Robinson,Newt,817490.0,robin103,robinne01,robins000new,nan
Montgomery,Mike,543557.0,montm002,montgmi01,montgo001mic,4869
Reinheimer,Jack,595373.0,reinj001,reinhja01,reinhe001jac,14938
Hicks,Jim,115899.0,hickj105,hicksji01,hicks-003jam,1005779
Brinson,Lewis,621446.0,brinl001,brinsle01,brinso000lew,14352
Wolf,Chicken,124509.0,wolfc102,wolfji01,wolf--001chi,1014195
De Los Santos,Abel,593582.0,deloa001,delosab01,deloss001abe,12962
Lolich,Ron,117876.0,lolir101,lolicro01,lolich001ron,1007713
Aldrich,Jay,110120.0,aldrj001,aldrija01,aldric001jay,1000117
Craghead,Howard,112779.0,cragh101,craghho01,craghe001how,1002720
Smith,,817236.0,,smith12,smith-274---,nan
Perkins,Blake,663368.0,perkb002,perkibl01,perkin000bla,19921
Higgins,Mark,115910.0,higgm001,higgima01,higgin002mar,1005792
Renfroe,Hunter,592669.0,renfh001,renfrhu01,renfro002dus,15464
Ortega,Oliver,661383.0,orteo001,ortegol01,ortega000oli,21025
Herz,DJ,687792.0,herzd001,herzdj01,herz--000dav,nan
Dubin,Shawn,681869.0,dubis001,dubinsh01,dubin-000sha,24977
Turner,Stuart,642156.0,turns002,turnest01,turner000stu,15207
Pomorski,John,120659.0,pomoj101,pomorjo01,pomors001joh,1010428
Huskey,Butch,116357.0,huskb001,huskebu01,huskey001rob,1006228
Daubert,Jake,113069.0,daubj101,daubeja01,dauber001jac,1003005
DuRapau,Montana,657566.0,duram002,durapmo01,durapa000mon,16768
Sewell,Luke,122022.0,sewel101,sewellu01,sewell001jam,1011767
Outman,James,681546.0,outmj002,outmaja01,outman000jam,24770
Scheffer,Aaron,150125.0,schea001,schefaa01,scheff001aar,1011534
Battle,Jim,110694.0,battj101,battlji01,battle001jam,1000675
Edington,Frank,113742.0,edins101,edingst01,edingt001jac,1003674
Weber,Charlie,124021.0,webec101,weberch01,weber-003cha,1013714
Bowers,Stew,111293.0,bowes102,bowerst01,bowers002ste,1001255
Bratcher,Joe,111401.0,bratj101,bratcjo01,bratch001jos,1001363
Boudreau,Lou,111272.0,boudl101,boudrlo01,boudre001lou,1001234
Jones,Dick,116681.0,joned103,jonesdi01,jones-001dec,1006551
Dickson,O'Koyea,607297.0,dicko001,dicksok01,dickso000oko,12677
Naughton,Packy,676050.0,naugp001,naughpa01,naught000pac,23292
Craig,Allen,501800.0,craia001,craigal01,craig-002all,3433
Zuber,Bill,124786.0,zubeb101,zuberbi01,zuber-001wil,1014460
Hubbard,Glenn,116246.0,hubbg001,hubbagl01,hubbar001gle,1006120
Russell,Adam,452240.0,russa001,russead01,russel001ada,7334
Siwy,Jim,122285.0,siwyj001,siwyji01,siwy--001jam,1012025
Young,Harvey,816432.0,younh104,youngha02,young-002nor,nan
Cyr,Éric,407804.0,cyr-e001,cyrer01,cyr---001eri,1494
Duffy,Danny,518633.0,duffd001,duffyda01,duffy-001dan,3542
Baxes,Mike,110715.0,baxem101,baxesmi01,baxes-001mic,1000696
Báez,José,110428.0,baezj101,baezjo01,baez--001jos,1000409
Chandler,Spud,112187.0,chans101,chandsp01,chandl001spu,1002133
McCreery,Adam,607030.0,mccra001,mccread01,mccree000ada,19550
Espino,Juan,113902.0,espij001,espinju01,espino001jua,1003829
Fuller,John,114480.0,fullj101,fullejo01,fuller002joh,1004395
Cáceres,Kelvin,680983.0,cacek001,cacerke01,cacere000kel,24681
Dickman,Emerson,113341.0,dicke101,dickmem01,dickma001geo,1003277
Arenado,Nolan,571448.0,arenn001,arenano01,arenad001nol,9777
Olson,Ivy,120004.0,olsoi101,olsoniv01,olson-001iva,1009793
Fass,Frederick,114033.0,fastu101,fast01,fass--002fre,1003954
Tankersley,Dennis,407807.0,tankd001,tankede01,tanker001den,1054
Klimchock,Lou,117151.0,kliml101,klimclo01,klimch001lou,1007000
Ortiz,Luis,656814.0,ortil002,ortizlu02,ortiz-008lui,16942
Hutchinson,Ed,116366.0,hutce101,hutched01,hutchi002ed-,1006237
Reynolds,Jimmy,817573.0,reynj101,reynoji01,reynol038---,nan
Vaughn,Hippo,123677.0,vaugh101,vaughhi01,vaughn002jam,1013384
Knolls,Hub,117201.0,knolh101,knollhu01,knolls001osc,1007047
Henderson,Bill,115752.0,hendb102,hendebi01,hender007wil,1005629
Burchell,Fred,111698.0,burcf101,burchfr01,burche001fre,1001658
Otero,Reggie,120108.0,oterr101,oterore01,otero-001reg,1009890
Maxcy,Brian,118463.0,maxcb001,maxcybr01,maxcy-001dav,1008283
Castle,John,112123.0,castj101,castljo01,castle001joh,1002073
Carroll,Jamey,425206.0,carrj001,carroja01,carrol005jam,1591
Abbott,Jeff,110010.0,abboj002,abbotje01,abbott002jef,1000011
Kinsler,Ian,435079.0,kinsi001,kinslia01,kinsle001ian,6195
Thomas,Ike,,thomi102,thomaik01,thomas000ike,nan
Wise,Casey,124471.0,wisec101,wiseca01,wise--001ken,1014152
Saunders,Rusty,121714.0,saunr101,saundru01,saunde001rus,1011462
Crawford,Kutter,676710.0,crawk001,crawfku01,crawfo000kut,20531
Kennedy,Vern,116983.0,kennv101,kenneve01,kenned001llo,1006851
York,Tom,124679.0,yorkt101,yorkto01,york--001tom,1014355
Bagley,Ed,110797.0,begle101,begleed01,bagley001ed-,nan
Clark,Jerald,112330.0,clarj002,clarkje01,clark-001jer,1002289
Davis,Spencer,819835.0,davis105,davissp02,davis-004jim,nan
Peralta,Wandy,593974.0,peraw002,peralwa01,peralt001wan,14295
Sellers,Rube,121990.0,sellr101,selleru01,seller001oli,1011735
Scott,Marshall,121940.0,scotl101,scottle02,scott-003mar,1011688
Chambliss,Chris,112180.0,chamc001,chambch01,chambl001car,1002119
Milner,John,119159.0,milnj101,milnejo01,milner001joh,1008965
Fishel,Leo,114156.0,fishl101,fishele01,fishel001leo,1004092
Winkler,Dan,595465.0,winkd001,winklda01,winkle001dan,12237
Lindsay,Bill,117787.0,lindb102,lindsbi01,lindsa003wil,1007626
Meara,Charlie,118896.0,mearc101,mearach01,meara-001cha,1008711
Diamond,Scott,539438.0,diams001,diamosc01,diamon001sco,5089
Varland,Louis,686973.0,varll001,varlalo01,varlan000lou,27691
Lipp,Tom,117806.0,lippt101,lippto01,lipp--001tom,1007646
Walden,George,816781.0,waldg101,waldege01,walden001geo,nan
Johnson,Lee,818738.0,johnl107,johnsle02,johnso005lee,nan
Hernandez,Jeremy,115824.0,hernj002,hernaje02,hernan002jer,1005705
Hoffman,Jeff,656546.0,hoffj003,hoffmje02,hoffma002jef,17432
Cathey,Hardin,112136.0,cathh101,catheha01,cathey001har,1002081
O'Connell,John,119919.0,oconj101,o'conjo01,oconne003joh,1009716
Rasmussen,Hans,120938.0,rasmh101,rasmuha01,rasmus001hen,1010705
Sheldon,Bob,122113.0,shelb101,sheldbo01,sheldo001bob,1011854
Overmire,Stubby,120129.0,overs101,overmst01,overmi001fra,1009911
Carty,Rico,112071.0,cartr101,cartyri01,carty-001ric,1002025
Thompson,Daryl,444354.0,thomd003,thompda02,thomps002dar,6603
Davidson,Bob,113089.0,davib002,davidbo01,davids001rob,1003024
Radke,Brad,120878.0,radkb001,radkebr01,radke-001bra,748
Piniella,Lou,120586.0,pinil001,pinielo01,piniel001lou,1010356
Gleich,Frank,114862.0,gleif101,gleicfr01,gleich001fra,1004774
Connor,Ned,112585.0,connn101,connone01,connor001ned,1002535
Sexauer,Elmer,122026.0,sexae101,sexauel01,sexaue001elm,1011770
Bross,Terry,111518.0,brost001,brosste01,bross-001ter,1001481
Ramos,Chucho,120910.0,ramoc101,ramosch01,ramos-001jes,1010676
Oldis,Bob,119971.0,oldib101,oldisbo01,oldis-001rob,1009763
Hollandsworth,Todd,116075.0,hollt001,hollato01,hollan001tod,433
Mahle,Greg,657670.0,mahlg001,mahlegr01,mahle-000gre,16877
Baz,Shane,669358.0,baz-s001,bazsh01,baz---000sha,22264
Suárez,Ranger,624133.0,suarr001,suarera01,suarez000ran,17277
Wilhelmsen,Tom,452666.0,wilht001,wilheto01,wilhel001tho,9975
Abad,Fernando,472551.0,abadf001,abadfe01,abad--001fer,4994
Osteen,Claude,120095.0,ostec103,osteecl01,osteen001cla,1009878
Lupien,Tony,118010.0,lupit101,lupieto01,lupien001uly,1007841
Spiers,Bill,122593.0,spieb001,spierbi01,spiers002wil,1012338
Riddle,Elmer,121187.0,ridde101,riddlel01,riddle001elm,1010946
Miller,Ralph,119104.0,millr103,millera01,miller007ral,1008922
Long,Dan,117889.0,longd102,longda01,long--003dan,1007729
Ables,Harry,110024.0,ableh101,ablesha01,ables-001har,1000023
Sullivan,Bill,122971.0,sullb104,sullibi01,sulliv001bil,1012681
Lauder,Billy,117536.0,laudb101,laudebi01,lauder001wil,1007380
